ID_TRC,PROPRIETAIRE_REF,CODE_ARR,FORME,RUELLE_ID,DATE_AMENAGEMENT,DATE_BONIFICATION,CIRCULATION,TYPE_AMENAGEMENT,TYPE_RECOUVREMENT,SUPERFICIE_RUELLE_M2,SUPERFICIE_VERDISSEMENT_M2,NUMERO_DE_RESOLUTION,DATE_MAJ
403804,"Plateau - Mont-Royal","PMR","H","PMR-H-1000022","20010801",,"Ouverte",,"Asphalté ou bétonnée",136.285,,,"20191114"
402061,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000006","20120701",20130701,"Ouverte","Plates-bandes et marquage au sol","Asphalté ou bétonnée",571.843,"11.15",,"20191109"
404000,"Montreal-Nord","MTN","F","MTN-F-1018651","20180801",20200801,"Partiellement fermée","Plates-bandes et mobilier","Mixte",239.084,,,"20191107"
404406,"Plateau - Mont-Royal","PMR","A","PMR-A-1000053","20150801",,"Ouverte",,"Asphalté ou bétonnée",121.981,"0",,"20191113"
404468,"Plateau - Mont-Royal","PMR","A","PMR-A-1000010","19990801",20140801,"Ouverte","Plates-bandes et mobilier","Mixte",122.346,"4",,"20191114"
404471,"Plateau - Mont-Royal","PMR","H","PMR-H-1000020","20010801",20210801,"Ouverte",,"Asphalté ou bétonnée",122.957,,,"20201206"
402082,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000015","20130701",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",768.134,"6.63",,"20191111"
402087,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000027","20201001",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",780.213,"104.39",,"20201113"
401750,"Mercier - Hochelaga-Maisonneuve","MHM","Z","MHM-Z-1000032","20160701",,"Ouverte",,"Asphalté ou bétonnée",190.537,"0",,"20191112"
404386,"Outremont","OUT","H","OUT-H-1000003","20170801",,"Ouverte",,"Asphalté ou bétonnée",181.71,,,"20191112"
404003,"Plateau - Mont-Royal","PMR","J","PMR-J-1000016","20000801",20080801,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",96.175,,,"20191113"
404004,"Plateau - Mont-Royal","PMR","T","PMR-T-1000006","19980801",,"Ouverte",,"Asphalté ou bétonnée",96.025,,,"20191114"
401807,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000054","20201128",,"Partiellement fermée","Plates-bandes et mobilier","Mixte",285.927,"90.879",,"20201113"
407102,"Plateau - Mont-Royal","PMR","T","PMR-T-1000037","20100801",20120801,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",96.086,,,"20191114"
403815,"Plateau - Mont-Royal","PMR","H","PMR-H-1000020","20010801",20210801,"Fermée","Mobilier","Asphalté ou bétonnée",140.168,,,"20201206"
403959,"Plateau - Mont-Royal","PMR","A","PMR-A-1000066","20170801",,"Fermée","Plates-bandes","Végétalisée",150.712,"88.59",,"20191113"
403960,"Plateau - Mont-Royal","PMR","H","PMR-H-1000022","20010801",,"Fermée","Mobilier","Asphalté ou bétonnée",151.084,,,"20191114"
400066,"Ahuntsic - Cartierville","AC","T","AC-T-1000003","20200626",,"Ouverte",,"Asphalté ou bétonnée",129.611,"0",,"20201118"
403295,"Plateau - Mont-Royal","PMR","H","PMR-H-1000026","20030801",20130801,"Ouverte","Plates-bandes et mobilier","Mixte",130.06,,,"20191114"
407120,"Plateau - Mont-Royal","PMR","T","PMR-T-1000037","20100801",20120801,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",131.243,,,"20191114"
403726,"Plateau - Mont-Royal","PMR","H","PMR-H-1000020","20010801",20210801,"Ouverte",,"Asphalté ou bétonnée",131.542,,,"20201206"
403728,"Plateau - Mont-Royal","PMR","A","PMR-A-1000053","20150801",,"Fermée","Plates-bandes","Végétalisée",131.928,"62.71",,"20191113"
403729,"Plateau - Mont-Royal","PMR","I","PMR-I-1000045","20120801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",131.988,,,"20191114"
403730,"Plateau - Mont-Royal","PMR","T","PMR-T-1000051","20140801",,"Ouverte",,"Asphalté ou bétonnée",132.018,"0",,"20191114"
403746,"Plateau - Mont-Royal","PMR","A","PMR-A-1000053","20150801",,"Ouverte",,"Asphalté ou bétonnée",762.087,"0",,"20191113"
403756,"Plateau - Mont-Royal","PMR","I","PMR-I-1000019","20010801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",812.624,,,"20191114"
405174,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1400002","20160701",,,,"Asphalté ou bétonnée",923.116,,,"20191031"
400114,"Ahuntsic - Cartierville","AC","I","AC-I-1000009","20201003",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",614.729,"23.05",,"20201118"
400377,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000007","20180616",,"Ouverte","Mobilier","Asphalté ou bétonnée",309.729,"5.52",,"20190718"
401272,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000028","20150701",,"Ouverte",,"Asphalté ou bétonnée",152.926,"0",,"20191112"
403444,"Plateau - Mont-Royal","PMR","A","PMR-A-1000071","20180801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",266.294,"5.85",,"20191113"
403445,"Plateau - Mont-Royal","PMR","T","PMR-T-1000088","20210801",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Mixte",272.408,,,"20201201"
403718,"Plateau - Mont-Royal","PMR","H","PMR-H-1000078","20190801",,"Ouverte",,"Asphalté ou bétonnée",80.257,"0",,"20191113"
403285,"Plateau - Mont-Royal","PMR","T","PMR-T-1000057","20150801",,"Fermée","Plates-bandes","Végétalisée",127.174,"121.13",,"20191113"
404413,"Plateau - Mont-Royal","PMR","A","PMR-A-1000061","20160801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",203.235,"26.61",,"20191113"
404416,"Plateau - Mont-Royal","PMR","A","PMR-A-1000061","20160801",20190801,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",204.383,"18.5",,"20191113"
404460,"Outremont","OUT","H","OUT-H-1000001","20140801",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",190.689,,,"20191112"
403889,"Plateau - Mont-Royal","PMR","H","PMR-H-1000020","20010801",20210801,"Ouverte",,"Asphalté ou bétonnée",144.534,,,"20201206"
403953,"Plateau - Mont-Royal","PMR","H","PMR-H-1000048","20130801",,"Ouverte",,"Asphalté ou bétonnée",148.87,,,"20191114"
404135,"Montreal-Nord","MTN","I","MTN-I-1019925","20190801",,"Partiellement fermée","Plates-bandes","Végétalisée",808.673,"727.8057",,"20201117"
407060,"Montreal-Nord","MTN","F","MTN-F-1019641","20190801",,"Partiellement fermée","Plates-bandes et mobilier","Gazonnée",1064.797,,,"20191107"
404139,"Montreal-Nord","MTN","L","MTN-L-1191586","20190801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",2152.506,"215.2506",,"20201117"
403292,"Plateau - Mont-Royal","PMR","A","PMR-A-1000013","20000801",20200822,"Fermée","Plates-bandes","Végétalisée",129.594,"63.15",,"20201125"
403293,"Plateau - Mont-Royal","PMR","H","PMR-H-1000062","20161113",,"Ouverte",,"Asphalté ou bétonnée",129.68,"0",,"20191113"
403680,"Plateau - Mont-Royal","PMR","T","PMR-T-1000017","20000801",20120801,"Ouverte","Plates-bandes","Asphalté ou bétonnée",718.937,,,"20191114"
403681,"Plateau - Mont-Royal","PMR","L","PMR-L-1000065","20170801",,"Ouverte",,"Asphalté ou bétonnée",723.379,"0",,"20191120"
403682,"Plateau - Mont-Royal","PMR","T","PMR-T-1000014","20000801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",727.92,,,"20191115"
403684,"Plateau - Mont-Royal","PMR","L","PMR-L-1000059","20160801",,"Ouverte","Plates-bandes et mobilier","Mixte",740.868,"78.5",,"20191113"
406195,"Sud-Ouest","SO","A","SO-A-1004002","20170701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",548.867,"43.3",,"20191104"
401656,"Mercier - Hochelaga-Maisonneuve","MHM","L","MHM-L-1000039","20180701",,"Ouverte","Mobilier","Asphalté ou bétonnée",181.228,"3.28",,"20191111"
406277,"Verdun","VRD","I","VRD-I-1020191","20190601",,"Ouverte","Plates-bandes","Mixte",283.009,,,"20190812"
405951,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200013","20200701",,"Ouverte",,"Asphalté ou bétonnée",92.217,,,"20191024"
405587,"Villeray - St-Michel - Parc-Extension","VSMPE","T","VSMPE-T-1100024","20190701",,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",124.807,"4",,"20191022"
403760,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000033","20160701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",965.105,"20.9",,"20191112"
404249,"Plateau - Mont-Royal","PMR","H","PMR-H-1000038","20110801",,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",181.731,,,"20191114"
404250,"Plateau - Mont-Royal","PMR","H","PMR-H-1000070","20180801",,"Fermée","Plates-bandes","Végétalisée",182.642,"73.99",,"20191113"
404251,"Plateau - Mont-Royal","PMR","H","PMR-H-1000084","20210801",,"Ouverte",,"Asphalté ou bétonnée",183.174,,,"20201130"
404253,"Plateau - Mont-Royal","PMR","L","PMR-L-1000063","20160801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",183.411,"22.9",,"20191113"
403051,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000063","20150701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",103.72,,,"20191127"
403052,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000027","20120701",,"Partiellement fermée","Plates-bandes et mobilier","Mixte",103.724,,,"20191206"
404345,"Plateau - Mont-Royal","PMR","H","PMR-H-1000044","20120801",,"Ouverte",,"Asphalté ou bétonnée",198.392,"0",,"20191114"
404347,"Plateau - Mont-Royal","PMR","H","PMR-H-1000081","20200829",,"Ouverte","Plates-bandes","Mixte",198.619,"6",,"20201125"
403668,"Plateau - Mont-Royal","PMR","H","PMR-H-1000020","20010801",20210801,"Ouverte","Plates-bandes","Asphalté ou bétonnée",688.67,,,"20201206"
403669,"Plateau - Mont-Royal","PMR","I","PMR-I-1000035","20090801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",698.401,,,"20191114"
402103,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000022","20140701",20180701,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",876.755,"23.86",,"20191111"
404018,"Plateau - Mont-Royal","PMR","H","PMR-H-1000058","20150801",20160801,"Fermée","Plates-bandes","Végétalisée",99.289,"63.5",,"20191113"
404019,"Plateau - Mont-Royal","PMR","T","PMR-T-1000006","19980801",,"Ouverte",,"Asphalté ou bétonnée",99.481,,,"20191114"
404020,"Plateau - Mont-Royal","PMR","H","PMR-H-1000018","20000801",20170801,"Ouverte",,"Asphalté ou bétonnée",99.693,,,"20191118"
404021,"Plateau - Mont-Royal","PMR","H","PMR-H-1000011","19990801",20170801,"Ouverte","Plates-bandes et mobilier","Mixte",99.864,"99.8",,"20191114"
402125,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000034","20170701",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",618.682,"20.68",,"20191111"
402224,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000111","20180701",,"Ouverte","Mobilier","Asphalté ou bétonnée",112.54,,,"20191129"
403449,"Plateau - Mont-Royal","PMR","H","PMR-H-1000044","20120801",,"Ouverte","Mobilier","Asphalté ou bétonnée",281.276,,,"20191114"
403719,"Plateau - Mont-Royal","PMR","A","PMR-A-1000080","20200801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",80.811,,,"20191128"
403780,"Plateau - Mont-Royal","PMR","H","PMR-H-1000085","20210801",,"Ouverte","Plates-bandes","Mixte",83.308,,,"20201130"
404424,"Plateau - Mont-Royal","PMR","A","PMR-A-1000030","20070801",,"Ouverte","Mobilier","Asphalté ou bétonnée",211.169,,,"20191114"
403300,"Plateau - Mont-Royal","PMR","H","PMR-H-1000069","20180801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",212.257,"9.49",,"20191021"
403602,"Plateau - Mont-Royal","PMR","A","PMR-A-1000067","20170801",20200801,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",643.989,"113.8",,"20191113"
403603,"Plateau - Mont-Royal","PMR","L","PMR-L-1000001","19800801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",647.974,,,"20191118"
403614,"Plateau - Mont-Royal","PMR","H","PMR-H-1000008","19990801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",687.059,,,"20191115"
401979,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000041","20180701",,"Fermée","Plates-bandes et mobilier","Gravier",319.383,"25.63",,"20191111"
403516,"Plateau - Mont-Royal","PMR","A","PMR-A-1000029","20060801",20190907,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",303.964,"106.86",,"20191114"
403524,"Plateau - Mont-Royal","PMR","A","PMR-A-1000046","20120801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",320.982,,,"20191114"
403528,"Plateau - Mont-Royal","PMR","I","PMR-I-1000003","19800801",,"Ouverte","Plates-bandes","Gazonnée",325.527,,,"20191118"
403789,"Plateau - Mont-Royal","PMR","H","PMR-H-1000085","20210801",,"Fermée","Plates-bandes et mobilier","Végétalisée",86.349,,"60","20201130"
403794,"Plateau - Mont-Royal","PMR","H","PMR-H-1000011","19990801",20170801,"Fermée","Plates-bandes","Végétalisée",87.5,,,"20191114"
403795,"Plateau - Mont-Royal","PMR","J","PMR-J-1000016","20000801",20080801,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",87.613,,,"20191115"
403310,"Plateau - Mont-Royal","PMR","L","PMR-L-1000060","20160801",,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",220.856,"82.65",,"20191113"
403313,"Plateau - Mont-Royal","PMR","H","PMR-H-1000052","20150801",,"Ouverte",,"Asphalté ou bétonnée",222.401,"0",,"20191114"
403314,"Plateau - Mont-Royal","PMR","A","PMR-A-1000061","20160801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",222.929,"111.1",,"20191113"
400448,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000008","20180527",,"Ouverte","Mobilier","Asphalté ou bétonnée",175.373,"19.65",,"20190718"
401275,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000053","20200930",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",153.111,"4.24",,"20201113"
401981,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000031","20160701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",322.357,"6.47",,"20191111"
403583,"Plateau - Mont-Royal","PMR","C","PMR-C-1000031","20070801",20120801,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",329.929,,,"20191114"
403584,"Plateau - Mont-Royal","PMR","H","PMR-H-1000026","20030801",20130801,"Ouverte","Plates-bandes et mobilier","Mixte",331.037,,,"20191114"
403299,"Plateau - Mont-Royal","PMR","L","PMR-L-1000079","20210801",,"Fermée","Plates-bandes","Végétalisée",130.646,,,"20191128"
403723,"Plateau - Mont-Royal","PMR","T","PMR-T-1000014","20000801",,"Ouverte",,"Asphalté ou bétonnée",130.699,,,"20191115"
402190,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000024","20140701",,"Ouverte","Mobilier","Mixte",504.417,"2.2",,"20191112"
403747,"Plateau - Mont-Royal","PMR","H","PMR-H-1000011","19990801",20170801,"Ouverte","Plates-bandes","Asphalté ou bétonnée",765.485,"22",,"20191114"
403749,"Plateau - Mont-Royal","PMR","H","PMR-H-1000055","20151002",,"Ouverte","Plates-bandes et mobilier","Mixte",771.686,"52",,"20191113"
401279,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000027","20150701",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",153.241,"15.01",,"20191111"
401185,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000053",,,"Ouverte",,"Asphalté ou bétonnée",153.372,"0",,"20201113"
401187,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000052","20200903",,"Ouverte","Mobilier","Asphalté ou bétonnée",153.475,"1.44",,"20201113"
401058,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000033",,,"Ouverte",,"Asphalté ou bétonnée",145.067,"0",,"20191112"
404299,"Outremont","OUT","H","OUT-H-1000001","20140801",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",170.718,,,"20191112"
401707,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000012",,,"Ouverte",,"Asphalté ou bétonnée",185.791,"0",,"20191112"
403867,"Plateau - Mont-Royal","PMR","A","PMR-A-1000021","20010801",,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",90.629,,,"20191114"
403739,"Plateau - Mont-Royal","PMR","H","PMR-H-1000048","20130801",,"Ouverte",,"Asphalté ou bétonnée",133.48,,,"20191114"
403741,"Plateau - Mont-Royal","PMR","A","PMR-A-1000049","20130801",,"Ouverte",,"Asphalté ou bétonnée",134.009,,,"20191114"
403742,"Plateau - Mont-Royal","PMR","A","PMR-A-1000053","20150801",,"Ouverte",,"Asphalté ou bétonnée",134.028,"0",,"20191113"
402194,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000045","20191008",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",513.066,"33.38",,"20191115"
401190,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000037",,,"Ouverte",,"Asphalté ou bétonnée",153.742,"0",,"20191112"
401202,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000025","20140701",,"Ouverte","Plates-bandes et mobilier","Gazonnée",154.789,"6.25",,"20191112"
402070,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000049","20191015",,"Ouverte","Plates-bandes et mobilier",,745,"20.53",,"20191118"
401730,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000023","20140701",,"Ouverte",,"Asphalté ou bétonnée",187.162,"0",,"20191111"
401734,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000006","20120701",20130701,"Ouverte",,"Asphalté ou bétonnée",187.976,"0",,"20191109"
403873,"Plateau - Mont-Royal","PMR","H","PMR-H-1000055","20151002",,"Ouverte",,"Asphalté ou bétonnée",91.627,"0",,"20191113"
401715,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000023","20140701",,"Ouverte","Mobilier","Asphalté ou bétonnée",186.12,"2.2",,"20191111"
403798,"Plateau - Mont-Royal","PMR","T","PMR-T-1000074","20180801",,"Ouverte",,"Asphalté ou bétonnée",135.027,"0",,"20191113"
403800,"Plateau - Mont-Royal","PMR","T","PMR-T-1000043","20120801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",135.191,,,"20191114"
403808,"Plateau - Mont-Royal","PMR","H","PMR-H-1000085","20210801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",137.791,,,"20201130"
403810,"Plateau - Mont-Royal","PMR","I","PMR-I-1000072","20180801",,"Partiellement fermée","Plates-bandes","Végétalisée",138.476,"138.47",,"20191113"
404061,"Montreal-Nord","MTN","I","MTN-I-1017821","20170108",20170108,"Ouverte","Plates-bandes et mobilier","Mixte",244.823,,,"20191107"
403639,"Plateau - Mont-Royal","PMR","A","PMR-A-1000080","20200919",,"Fermée","Plates-bandes","Végétalisée",24.13,"24.12",,"20201125"
402077,"Mercier - Hochelaga-Maisonneuve","MHM","L","MHM-L-1000002","20100701",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",757.196,,,"20191111"
402089,"Mercier - Hochelaga-Maisonneuve","MHM","C","MHM-C-1000016","20130701",,"Partiellement fermée","Plates-bandes","Mixte",784.795,"3.7",,"20191111"
402091,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000048","20191010",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",791.193,"102.19",,"20191118"
404377,"Outremont","OUT","H","OUT-H-1000001","20140801",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",176.472,,,"20191112"
403939,"Plateau - Mont-Royal","PMR","H","PMR-H-1000011","19990801",20170801,"Ouverte","Plates-bandes","Asphalté ou bétonnée",94.345,"3.5",,"20191114"
403370,"Plateau - Mont-Royal","PMR","H","PMR-H-1000044","20120801",,"Ouverte",,"Asphalté ou bétonnée",237.366,,,"20191118"
403646,"Plateau - Mont-Royal","PMR","C","PMR-C-1000031","20070801",20120801,"Ouverte","Marquage au sol","Asphalté ou bétonnée",48.061,,,"20191113"
407010,"Plateau - Mont-Royal","PMR","A","PMR-A-1000021","20010801",,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",53.219,,,"20191114"
407044,"Plateau - Mont-Royal","PMR","L","PMR-L-1000079","20200801",,"Fermée","Plates-bandes","Gazonnée",53.768,,,"20191128"
407096,"Plateau - Mont-Royal","PMR","A","PMR-A-1000021","20010801",,"Ouverte",,"Asphalté ou bétonnée",69.788,,,"20191114"
400120,"Ahuntsic - Cartierville","AC","T","AC-T-1000003","20200626",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",685.079,"11",,"20201118"
404339,"Plateau - Mont-Royal","PMR","H","PMR-H-1000081","20200829",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",193.989,"8.6",,"20201125"
404340,"Plateau - Mont-Royal","PMR","H","PMR-H-1000052","20150801",,"Ouverte",,"Asphalté ou bétonnée",194.135,"0",,"20191114"
