no_demande,arrondissement,date_premiere_inspection,statut_demande,nb_logements_inspectes,nb_non_conformite,taux_correction,quartier_de_reference_num,quartier_de_reference_nom,x,y,longitude,latitude
3001477356,"Rosemont - La Petite-Patrie","2019-07","Fermée",18,225,,"20","Marie-Victorin",299461.53199991275,5048408.747785683,-73.56840187438011,45.5755666806392
3001477655,"Rosemont - La Petite-Patrie","2019-09","Fermée",20,205,,"20","Marie-Victorin",299461.53199991275,5048408.747785683,-73.56840187438011,45.5755666806392
3001478073,"Rosemont - La Petite-Patrie","2019-01","Fermée",16,143,,"20","Marie-Victorin",298555.8559998963,5047545.603785697,-73.579995277778,45.5677923030863
3001647369,"Rosemont - La Petite-Patrie","2019-10","Fermée",49,497,,"20","Marie-Victorin",299183.87099990604,5047347.900785699,-73.571947357468,45.566018658524094
3003049406,"Rosemont - La Petite-Patrie","2021-11","Fermée",18,61,,"20","Marie-Victorin",298401.758999897,5047294.193785699,-73.5819661604494,45.565528635868205
3003049409,"Rosemont - La Petite-Patrie","2021-10","Fermée",15,120,,"20","Marie-Victorin",298084.5669998895,5047192.854785705,-73.5860282262715,45.56461376706499
3003119114,"Rosemont - La Petite-Patrie","2022-03","Fermée",25,120,,"20","Marie-Victorin",298102.9449998874,5047426.673785696,-73.585795997438,45.566717922554204
3003229368,"Rosemont - La Petite-Patrie","2022-11","Fermée",0,0,,"20","Marie-Victorin",298876.85799989844,5048691.969785673,-73.5758967383804,45.578110467471404
3003281780,"Rosemont - La Petite-Patrie","2023-06","Étude",0,0,0,"20","Marie-Victorin",299183.87099990604,5047347.900785699,-73.571947357468,45.566018658524094
3001130938,"Rivière-des-Prairies - Pointe-aux-Trembles","2017-02","Fermée",1,2,,"52","Marc-Aurèle-Fortin",296965.25991487276,5054472.918810546,-73.6004839713037,45.6301100302368
3001711075,"Rivière-des-Prairies - Pointe-aux-Trembles","2020-01","Fermée",0,0,,"52","Marc-Aurèle-Fortin",296830.4389998709,5053768.7887855675,-73.6022015912993,45.62377257946319
3001186151,"Verdun","2016-09","Fermée",1,12,,"66","Desmarchais-Crawford",299484.632999913,5034715.08778596,-73.567957413781,45.45234573646479
3001411505,"Verdun","2018-04","Fermée",1,19,,"66","Desmarchais-Crawford",299138.0999999015,5034610.246785967,-73.57238665700682,45.45139960256121
3001473363,"Verdun","2019-01","Fermée",2,5,,"66","Desmarchais-Crawford",299122.9889999033,5034381.828785972,-73.5725772128385,45.44934405914379
3001605624,"Verdun","2019-08","Fermée",4,105,,"66","Desmarchais-Crawford",298764.7369999007,5034113.690785981,-73.5771539582619,45.446928215070905
3001765394,"Verdun","2020-02","Fermée",1,21,,"66","Desmarchais-Crawford",298382.0029998969,5034778.631785962,-73.582055446879,45.4529082804064
3001767975,"Verdun","2020-01","Étude",2,42,0.0132,"66","Desmarchais-Crawford",299478.33418491005,5034617.144260967,-73.5680368848992,45.451464343244794
3001795094,"Verdun","2020-02","Fermée",0,0,,"66","Desmarchais-Crawford",298459.375999891,5033956.373660974,-73.5810556193501,45.445509891728996
3002026254,"Verdun","2020-06","Fermée",0,0,,"66","Desmarchais-Crawford",298759.9409999038,5034043.029785982,-73.5772144021155,45.4462923298306
3003064154,"Verdun","2021-10","Fermée",27,160,,"66","Desmarchais-Crawford",299117.8026849056,5034299.379285974,-73.5726425643864,45.44860209446469
3001241469,"Ahuntsic - Cartierville","2016-12","Fermée",0,0,,"05","Saint-Sulpice",293547.65586481674,5045591.230985732,-73.6441114500945,45.55014329676419
3001334109,"Ahuntsic - Cartierville","2018-03","Fermée",1,14,,"05","Saint-Sulpice",292853.35739980236,5045504.162935739,-73.6530013391248,45.5493482665441
3001513835,"Ahuntsic - Cartierville","2019-05","Fermée",1,30,,"05","Saint-Sulpice",293314.67762980657,5046139.904310726,-73.6471081280235,45.5550766329504
3001253782,"Mercier - Hochelaga-Maisonneuve","2016-12","Fermée",1,34,,"22","Dupéré",302411.26372995775,5051990.873460598,-73.5306244493152,45.6078160599415
3001481394,"Mercier - Hochelaga-Maisonneuve","2019-01","Fermée",1,22,,"22","Dupéré",302163.028224961,5052282.687535593,-73.5338084937993,45.61044098165561
3002742695,"Mercier - Hochelaga-Maisonneuve","2021-04","Fermée",3,57,,"22","Dupéré",302085.4205899542,5052310.078460595,-73.5348036499725,45.6106871534837
3001296326,"Saint-Léonard","2018-03","Fermée",13,60,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296367,"Saint-Léonard","2018-04","Fermée",14,55,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296395,"Saint-Léonard","2019-02","Fermée",16,88,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296404,"Saint-Léonard","2019-03","Fermée",11,69,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296407,"Saint-Léonard","2018-12","Fermée",15,76,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296411,"Saint-Léonard","2018-05","Fermée",22,66,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296418,"Saint-Léonard","2018-03","Fermée",21,71,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296465,"Saint-Léonard","2018-02","Fermée",15,45,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296466,"Saint-Léonard","2018-02","Fermée",9,29,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296468,"Saint-Léonard","2018-09","Fermée",22,83,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296472,"Saint-Léonard","2018-09","Fermée",21,79,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296475,"Saint-Léonard","2018-06","Fermée",18,61,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296486,"Saint-Léonard","2018-07","Fermée",12,32,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3002464214,"Saint-Léonard","2021-02","Étude",3,28,0.1058,"63","Grande-Prairie",297543.63323487993,5050492.841585628,-73.5930068754851,45.59430260131679
3002872080,"Saint-Léonard","2021-06","Fermée",1,19,,"63","Grande-Prairie",298745.68399989826,5049892.138785646,-73.5775924228111,45.588908812750006
3003250816,"Saint-Léonard","2023-02","Étude",0,0,0,"63","Grande-Prairie",297084.7116248697,5051302.738635615,-73.598901795097,45.6015853306502
3001296342,"Saint-Léonard","2019-03","Fermée",15,81,,"63","Grande-Prairie",299180.5540099071,5049285.129810659,-73.5720121270029,45.5834504185053
3001296351,"Saint-Léonard","2019-03","Fermée",11,49,,"63","Grande-Prairie",299241.0667699054,5049383.251960655,-73.57123778484,45.5843338367866
3001296386,"Saint-Léonard","2019-02","Fermée",19,109,,"63","Grande-Prairie",299330.01499991264,5049213.024785662,-73.5700960069918,45.5828027873857
3001296391,"Saint-Léonard","2019-02","Fermée",14,82,,"63","Grande-Prairie",299330.01499991264,5049213.024785662,-73.5700960069918,45.5828027873857
3001311023,"Côte-des-Neiges - Notre-Dame-de-Grâce","2017-07","Fermée",8,90,,"46","Côte-Saint-Antoine",295783.082999854,5037485.474785908,-73.6153327871387,45.47723702954119
3001363485,"Ville-Marie","2018-01","Fermée",6,20,,"37","Vieux-Montréal",300584.51681492856,5039975.962685849,-73.5539404596096,45.49969305669579
3001365924,"Le Plateau-Mont-Royal","2018-01","Fermée",1,10,,"35","Saint-Louis",298932.293304901,5041825.09456082,-73.5751040823108,45.5163203725387
3003241236,"Le Plateau-Mont-Royal","2023-01","Étude",0,0,0,"35","Saint-Louis",298729.80752489937,5041735.449510822,-73.5776946994057,45.515511976995604
3001382165,"Mercier - Hochelaga-Maisonneuve","2018-01","Fermée",0,6,,"23","Tétreaultville",302944.52621497377,5050505.815585631,-73.523782188772,45.594454729981486
3001420151,"Mercier - Hochelaga-Maisonneuve","2018-05","Fermée",1,22,,"23","Tétreaultville",303151.7689999704,5051502.171785616,-73.5211292580025,45.603420742082996
3001449863,"Mercier - Hochelaga-Maisonneuve","2018-10","Fermée",0,0,,"23","Tétreaultville",303728.0982349825,5052139.682310598,-73.5137424899686,45.60915835934899
3001643594,"Mercier - Hochelaga-Maisonneuve","2019-09","Fermée",1,17,,"23","Tétreaultville",303200.454999973,5052088.442785598,-73.5205070570345,45.6086962786259
3002595654,"Mercier - Hochelaga-Maisonneuve","2021-01","Fermée",0,0,,"23","Tétreaultville",303168.38446497684,5050540.657310626,-73.5209130441082,45.59476880703198
3003249760,"Mercier - Hochelaga-Maisonneuve","2023-03","Étude",53,280,0.0936,"23","Tétreaultville",302316.47196996154,5051311.653735623,-73.5318362559874,45.6017039266298
3001413573,"Mercier - Hochelaga-Maisonneuve","2018-04","Fermée",0,0,,"26","Longue-Pointe",301536.23099994945,5048370.805785683,-73.5418184794841,45.5752380908448
3002862874,"Mercier - Hochelaga-Maisonneuve","2021-05","Fermée",0,0,,"26","Longue-Pointe",302098.2609699563,5050160.302460641,-73.5346271218438,45.59134293088249
3001423010,"Rosemont - La Petite-Patrie","2018-06","Fermée",24,177,,"16","Louis-Hébert",297868.2289998843,5045203.43678575,-73.5887714361564,45.5467101944066
3001423394,"Rosemont - La Petite-Patrie","2018-05","Fermée",16,55,,"16","Louis-Hébert",297775.2469998887,5045051.8597857505,-73.5899600292183,45.5453453197875
3001445876,"Rosemont - La Petite-Patrie","2018-09","Fermée",28,154,,"16","Louis-Hébert",297549.07799988275,5044682.421785751,-73.5928509066576,45.542018668236096
3001477335,"Rosemont - La Petite-Patrie","2018-12","Fermée",20,139,,"16","Louis-Hébert",298744.5869999031,5044688.54878575,-73.5775420352472,45.54208521866539
3001477714,"Rosemont - La Petite-Patrie","2019-01","Fermée",14,128,,"16","Louis-Hébert",297972.20899988257,5045027.413785752,-73.5874373666041,45.5451273045375
3003216862,"Rosemont - La Petite-Patrie","2022-11","Étude",28,97,0.5968,"16","Louis-Hébert",297928.5319998866,5044646.044785759,-73.5879913443388,45.54169518110801
3003235162,"Rosemont - La Petite-Patrie","2023-01","Étude",25,114,0.6014,"16","Louis-Hébert",298021.4659998921,5044884.353785752,-73.5868045961248,45.54384048104149
3003242849,"Rosemont - La Petite-Patrie","2023-01","Étude",23,120,0.2214,"16","Louis-Hébert",298021.4659998921,5044884.353785752,-73.5868045961248,45.54384048104149
3003287695,"Rosemont - La Petite-Patrie","2023-07","Étude",0,0,0,"16","Louis-Hébert",297868.2289998843,5045203.43678575,-73.5887714361564,45.5467101944066
3001428389,"Mercier - Hochelaga-Maisonneuve","2018-06","Fermée",1,18,,"25","Guybourg",302837.0231899673,5047753.5156106865,-73.5251490288785,45.569688401976194
3001446732,"Rosemont - La Petite-Patrie","2018-09","Fermée",25,154,,"17","Étienne Desmarteaux",298007.7979998888,5045431.139785737,-73.5869872139723,45.54876052049052
3001446767,"Rosemont - La Petite-Patrie","2018-08","Fermée",14,77,,"17","Étienne Desmarteaux",298773.4039998979,5046679.28478571,-73.5771975415304,45.55999880014739
3001458385,"Rosemont - La Petite-Patrie","2018-11","Fermée",11,106,,"17","Étienne Desmarteaux",298232.1769998933,5047017.226785705,-73.5841349076501,45.563034817730504
3001458419,"Rosemont - La Petite-Patrie","2018-11","Fermée",17,173,,"17","Étienne Desmarteaux",298278.5619998952,5047092.862785701,-73.5835417174413,45.563715851138596
3001458454,"Rosemont - La Petite-Patrie","2018-10","Fermée",33,247,,"17","Étienne Desmarteaux",298278.5619998952,5047092.862785701,-73.5835417174413,45.563715851138596
3002373554,"Rosemont - La Petite-Patrie","2020-10","Fermée",15,152,,"17","Étienne Desmarteaux",298063.23518488737,5047188.584310705,-73.5863014388831,45.5645751338331
3002658834,"Rosemont - La Petite-Patrie","2021-03","Fermée",28,233,,"17","Étienne Desmarteaux",298232.1769998933,5047017.226785705,-73.5841349076501,45.563034817730504
3001458579,"Rosemont - La Petite-Patrie","2018-10","Fermée",20,193,,"19","Petite-Côte",300416.8339999303,5045885.230785725,-73.5561389600288,45.552865917442
3001459096,"Rosemont - La Petite-Patrie","2018-10","Fermée",23,203,,"19","Petite-Côte",300416.8339999303,5045885.230785725,-73.5561389600288,45.552865917442
3001458887,"Ahuntsic - Cartierville","2018-11","Fermée",8,106,,"04","Sault-au-Récollet",291930.5709897847,5046888.991760713,-73.664855902197,45.5617929453803
3001458907,"Ahuntsic - Cartierville","2018-11","Fermée",7,103,,"04","Sault-au-Récollet",291930.5709897847,5046888.991760713,-73.664855902197,45.5617929453803
3001458914,"Ahuntsic - Cartierville","2018-11","Étude",8,114,0.3918,"04","Sault-au-Récollet",292015.0132147881,5046938.974285708,-73.66377551824601,45.56224425902779
3001486969,"Ahuntsic - Cartierville","2019-02","Fermée",1,14,,"04","Sault-au-Récollet",293192.10440980503,5047097.403810704,-73.6487008096055,45.56369047849109
3001701814,"Ahuntsic - Cartierville","2019-12","Fermée",1,13,,"04","Sault-au-Récollet",292396.7189997944,5045854.783785735,-73.65885839897422,45.5524952826095
3002293414,"Ahuntsic - Cartierville","2020-10","Fermée",0,0,,"04","Sault-au-Récollet",291816.46599978674,5046380.7607857175,-73.6663040759603,45.5572176103876
3002297776,"Ahuntsic - Cartierville","2020-09","Fermée",0,0,,"04","Sault-au-Récollet",291392.25899977837,5045643.9897857355,-73.6717174616342,45.550579877602296
3003057117,"Ahuntsic - Cartierville","2021-09","Fermée",0,0,,"04","Sault-au-Récollet",291847.24904478603,5045887.9546107305,-73.6658967341289,45.552783760855895
3003064756,"Ahuntsic - Cartierville","2021-09","Fermée",0,0,,"04","Sault-au-Récollet",292363.96699979575,5045776.937785729,-73.6592758988617,45.55179421545779
3003083351,"Ahuntsic - Cartierville","2021-11","Fermée",0,0,,"04","Sault-au-Récollet",292178.2698397915,5047139.4377607,-73.6616893857297,45.56405106844979
3003200607,"Ahuntsic - Cartierville","2022-08","Fermée",0,0,,"04","Sault-au-Récollet",292737.29599980003,5045999.062785729,-73.654499939798,45.5537995336209
3003267493,"Ahuntsic - Cartierville","2023-05","Étude",0,0,0,"04","Sault-au-Récollet",292086.1062647879,5046460.193010721,-73.6628523744344,45.557937341763996
3003277277,"Ahuntsic - Cartierville","2023-06","Étude",0,0,0,"04","Sault-au-Récollet",293019.9199998021,5047371.467785701,-73.6509131416324,45.5661536961714
3003277368,"Ahuntsic - Cartierville","2023-06","Étude",0,0,0,"04","Sault-au-Récollet",292580.1619997949,5046971.646785711,-73.6565368137985,45.5625484056892
3003289576,"Ahuntsic - Cartierville","2023-07","Fermée",0,0,,"04","Sault-au-Récollet",292168.29459479376,5047053.341935704,-73.6618149479661,45.5632761715856
3001460108,"Mercier - Hochelaga-Maisonneuve","2018-10","Fermée",1,9,,"21","Louis-Riel",299827.9866699162,5049594.889885652,-73.5637185598547,45.5862426598275
3001466821,"Mercier - Hochelaga-Maisonneuve","2018-11","Fermée",2,59,,"21","Louis-Riel",300146.50199992233,5050231.421785635,-73.5596427125643,45.5919725617867
3001530614,"Mercier - Hochelaga-Maisonneuve","2019-05","Fermée",1,10,,"21","Louis-Riel",300425.78199992655,5048458.301785668,-73.5560473741668,45.576019312593886
3002773754,"Mercier - Hochelaga-Maisonneuve","2021-04","Fermée",1,19,,"21","Louis-Riel",300128.3589999209,5049120.068785659,-73.559864615893,45.58197216072939
3001474629,"Saint-Laurent","2019-02","Fermée",66,605,,"58","Bois-Francs",289354.5606997432,5040870.924485834,-73.6976643107819,45.507588024603585
3001474632,"Saint-Laurent","2020-02","Fermée",67,523,,"58","Bois-Francs",289198.5884147385,5040859.789860839,-73.6996600128804,45.5074843597473
3003142316,"Saint-Laurent","2022-03","Fermée",0,0,,"58","Bois-Francs",289336.6309997417,5040287.721785852,-73.6978753799315,45.50233975162641
3003197677,"Saint-Laurent","2022-08","Étude",78,381,0.4619,"58","Bois-Francs",289180.8288197409,5040230.529335844,-73.6998672530704,45.50182164143621
3003226327,"Saint-Laurent","2022-12","Étude",11,47,0.2188,"58","Bois-Francs",287333.8954797118,5041809.150610818,-73.7235571792728,45.5159828356478
3003226332,"Saint-Laurent","2022-12","Étude",11,45,0.5574,"58","Bois-Francs",287174.5959547106,5041952.770060805,-73.7256012796791,45.51727116362908
3003235152,"Saint-Laurent","2023-01","Étude",5,42,0.6552,"58","Bois-Francs",289715.4614847473,5040888.360535835,-73.6930462155999,45.5077528193321
3003276272,"Saint-Laurent","2023-06","Étude",0,0,0,"58","Bois-Francs",289198.5884147385,5040859.789860839,-73.6996600128804,45.5074843597473
3003279637,"Saint-Laurent","2023-06","Étude",0,0,0,"58","Bois-Francs",289336.6309997417,5040287.721785852,-73.6978753799315,45.50233975162641
3001553915,"Pierrefonds - Roxboro","2019-06","Fermée",0,0,,"71","Pierrefonds-Ouest",273313.05367947253,5035641.897360946,-73.9026177404555,45.45999629243529
3001574654,"Pierrefonds - Roxboro","2019-07","Fermée",0,0,,"71","Pierrefonds-Ouest",270815.13599943416,5034625.332785964,-73.9344870083086,45.450731949108295
3003117699,"Pierrefonds - Roxboro","2022-01","Fermée",0,0,,"71","Pierrefonds-Ouest",275341.1889995063,5036382.260785933,-73.8767293030382,45.46674676621309
3003117702,"Pierrefonds - Roxboro","2022-01","Fermée",0,0,,"71","Pierrefonds-Ouest",275377.6689995096,5036502.452785923,-73.8762699900254,45.467829826617105
3003136954,"Pierrefonds - Roxboro","2022-06","Fermée",0,0,,"71","Pierrefonds-Ouest",275305.5369995058,5036347.522785936,-73.8771831383369,45.466432678948095
3001646639,"Le Sud-Ouest","2019-09","Fermée",0,0,,"50","Saint-Henri",298542.98899989325,5037971.8417859,-73.5800378631997,45.4816437705234
3002213375,"Le Sud-Ouest","2020-08","Fermée",0,0,,"50","Saint-Henri",298542.98899989325,5037971.8417859,-73.5800378631997,45.4816437705234
3002412014,"Le Sud-Ouest","2020-10","Fermée",0,0,,"50","Saint-Henri",297918.90799988393,5037440.43078591,-73.5880134714796,45.4768560188459
3002502354,"Le Sud-Ouest","2021-02","Fermée",5,32,,"50","Saint-Henri",297398.780999877,5037152.911785908,-73.5946618805595,45.4742634705343
